Product ID;Ürün Adı;SKU;Barkod;Normal Fiyat;İndirimli Fiyat
6ef1b39e-d9da-4394-996b-430762028614;Elysia Çift Pens Detaylı Pantolon Zümrüt Yeşili;20Y5787;235590004163;1500;875.95
6ef1b39e-d9da-4394-996b-430762028614;Elysia Çift Pens Detaylı Pantolon Zümrüt Yeşili;20Y5787;235590004164;1500;875.95
6ef1b39e-d9da-4394-996b-430762028614;Elysia Çift Pens Detaylı Pantolon Zümrüt Yeşili;20Y5787;235590004180;1500;875.95
6ef1b39e-d9da-4394-996b-430762028614;Elysia Çift Pens Detaylı Pantolon Zümrüt Yeşili;20Y5787;235590004181;1500;875.95
6ef1b39e-d9da-4394-996b-430762028614;Elysia Çift Pens Detaylı Pantolon Zümrüt Yeşili;20Y5787;235590004182;1500;875.95
fc374151-d46b-4bd5-9e3d-7d326091b116;Elysia Çift Pens Detaylı Turuncu Pantolon;20Y5787;235590004186;1500;875.95
fc374151-d46b-4bd5-9e3d-7d326091b116;Elysia Çift Pens Detaylı Turuncu Pantolon;20Y5787;235590004187;1500;875.95
fc374151-d46b-4bd5-9e3d-7d326091b116;Elysia Çift Pens Detaylı Turuncu Pantolon;20Y5787;235590004188;1500;875.95
2a6c6211-3122-4615-b98a-50f4d588623a;Elysia Çift Pens Fuşya Pantolon;20Y5787;5029702910078;1163.75;437.95
2a6c6211-3122-4615-b98a-50f4d588623a;Elysia Çift Pens Fuşya Pantolon;20Y5787;5029702910079;1163.75;437.95
2a6c6211-3122-4615-b98a-50f4d588623a;Elysia Çift Pens Fuşya Pantolon;20Y5787;5029702910080;1163.75;437.95
2a6c6211-3122-4615-b98a-50f4d588623a;Elysia Çift Pens Fuşya Pantolon;20Y5787;5029702910077;1163.75;437.95
55200e62-94ad-4daf-9f35-7e01ea050fe7;Elysia Çift Pens Pantolon Kırmızı;20Y5787;5029702907880;1163.75;437.95
55200e62-94ad-4daf-9f35-7e01ea050fe7;Elysia Çift Pens Pantolon Kırmızı;20Y5787;5029702907881;1163.75;437.95
55200e62-94ad-4daf-9f35-7e01ea050fe7;Elysia Çift Pens Pantolon Kırmızı;20Y5787;5029702907882;1163.75;437.95
55200e62-94ad-4daf-9f35-7e01ea050fe7;Elysia Çift Pens Pantolon Kırmızı;20Y5787;5029702907883;1163.75;437.95
a5c3306a-6310-45b6-a47e-4c48f275c1a5;Elysia Çift Pens Pantolon Oranj;20Y5787;5029702910086;1163.75;437.95
a5c3306a-6310-45b6-a47e-4c48f275c1a5;Elysia Çift Pens Pantolon Oranj;20Y5787;5029702910087;1163.75;437.95
a5c3306a-6310-45b6-a47e-4c48f275c1a5;Elysia Çift Pens Pantolon Oranj;20Y5787;5029702910088;1163.75;437.95
a5c3306a-6310-45b6-a47e-4c48f275c1a5;Elysia Çift Pens Pantolon Oranj;20Y5787;5029702910085;1163.75;437.95
05a85c08-0c3a-4f0f-a767-b1fdb3f51ce5;Elysia Çift Pens Pantolon Sarı;20Y5787;5029702908318;1163.75;437.95
05a85c08-0c3a-4f0f-a767-b1fdb3f51ce5;Elysia Çift Pens Pantolon Sarı;20Y5787;5029702908319;1163.75;437.95
05a85c08-0c3a-4f0f-a767-b1fdb3f51ce5;Elysia Çift Pens Pantolon Sarı;20Y5787;5029702908320;1163.75;437.95
05a85c08-0c3a-4f0f-a767-b1fdb3f51ce5;Elysia Çift Pens Pantolon Sarı;20Y5787;5029702908321;1163.75;437.95
b4d56122-b595-4dba-8ed9-373a5b4cc202;Emerald Yaka Detaylı Bluz Kırmızı;SWS2294;2030590002591;665;498.95
b4d56122-b595-4dba-8ed9-373a5b4cc202;Emerald Yaka Detaylı Bluz Kırmızı;SWS2294;2030590002592;665;498.95
b4d56122-b595-4dba-8ed9-373a5b4cc202;Emerald Yaka Detaylı Bluz Kırmızı;SWS2294;2030590002593;665;498.95
b4d56122-b595-4dba-8ed9-373a5b4cc202;Emerald Yaka Detaylı Bluz Kırmızı;SWS2294;2030590002594;665;498.95
b4d56122-b595-4dba-8ed9-373a5b4cc202;Emerald Yaka Detaylı Bluz Kırmızı;SWS2294;2030590002595;665;498.95
cb3805dd-7aeb-4201-b564-910abe0fb838;Emerald Yaka Detaylı Bluz Siyah;SWS2294;2030590002596;1000;498.95
cb3805dd-7aeb-4201-b564-910abe0fb838;Emerald Yaka Detaylı Bluz Siyah;SWS2294;2030590002597;1000;498.95
cb3805dd-7aeb-4201-b564-910abe0fb838;Emerald Yaka Detaylı Bluz Siyah;SWS2294;2030590002598;1000;498.95
cb3805dd-7aeb-4201-b564-910abe0fb838;Emerald Yaka Detaylı Bluz Siyah;SWS2294;2030590002599;1000;498.95
cb3805dd-7aeb-4201-b564-910abe0fb838;Emerald Yaka Detaylı Bluz Siyah;SWS2294;2030590002600;1000;498.95
2c3d2320-b71a-432d-8d15-8b4450cef20b;Emerald Yaka Detaylı Bluz Yeşil;SWS2294;2030590002586;1000;498.95
2c3d2320-b71a-432d-8d15-8b4450cef20b;Emerald Yaka Detaylı Bluz Yeşil;SWS2294;2030590002587;1000;498.95
2c3d2320-b71a-432d-8d15-8b4450cef20b;Emerald Yaka Detaylı Bluz Yeşil;SWS2294;2030590002588;1000;498.95
2c3d2320-b71a-432d-8d15-8b4450cef20b;Emerald Yaka Detaylı Bluz Yeşil;SWS2294;2030590002589;1000;498.95
2c3d2320-b71a-432d-8d15-8b4450cef20b;Emerald Yaka Detaylı Bluz Yeşil;SWS2294;2030590002590;1000;498.95
2a790a5f-0ab7-41bc-9a3e-a39de012a2bf;Etnik Desen Oversize Gömlek;PE204;235590002865;1875;1875
6c0290fe-755f-4c94-85cd-bd5a2a7b7ce3;Eva Button Suit Bej;25SWS9087;235590004412;3500;2975
6c0290fe-755f-4c94-85cd-bd5a2a7b7ce3;Eva Button Suit Bej;25SWS9087;235590004413;3500;2975
6c0290fe-755f-4c94-85cd-bd5a2a7b7ce3;Eva Button Suit Bej;25SWS9087;235590004414;3500;2975
6c0290fe-755f-4c94-85cd-bd5a2a7b7ce3;Eva Button Suit Bej;25SWS9087;235590004415;3500;2975
4f485c83-226f-4447-bf59-b1d2ac9becfc;Eva Button Suit Bordo;25SWS9087;235590004416;3500;2975
4f485c83-226f-4447-bf59-b1d2ac9becfc;Eva Button Suit Bordo;25SWS9087;235590004417;3500;2975
4f485c83-226f-4447-bf59-b1d2ac9becfc;Eva Button Suit Bordo;25SWS9087;235590004418;3500;2975
4f485c83-226f-4447-bf59-b1d2ac9becfc;Eva Button Suit Bordo;25SWS9087;235590004419;3500;2975
0b197636-eed5-49d0-b718-77f987ab329a;Eva Button Suit Ekru;25SWS9087;235590004424;3500;2975
0b197636-eed5-49d0-b718-77f987ab329a;Eva Button Suit Ekru;25SWS9087;235590004425;3500;2975
0b197636-eed5-49d0-b718-77f987ab329a;Eva Button Suit Ekru;25SWS9087;235590004426;3500;2975
0b197636-eed5-49d0-b718-77f987ab329a;Eva Button Suit Ekru;25SWS9087;235590004427;3500;2975
61407589-22d9-40e6-b3f8-38a0984b588a;Eva Button Suit Kırmızı;25SWS9087;235590004428;3500;2975
61407589-22d9-40e6-b3f8-38a0984b588a;Eva Button Suit Kırmızı;25SWS9087;235590004429;3500;2975
61407589-22d9-40e6-b3f8-38a0984b588a;Eva Button Suit Kırmızı;25SWS9087;235590004430;3500;2975
61407589-22d9-40e6-b3f8-38a0984b588a;Eva Button Suit Kırmızı;25SWS9087;235590004431;3500;2975
761d0885-efd3-42b7-b822-fc987e7a106e;Eva Button Suit Mor;25SWS9087;235590004420;3500;2975
761d0885-efd3-42b7-b822-fc987e7a106e;Eva Button Suit Mor;25SWS9087;235590004421;3500;2975
761d0885-efd3-42b7-b822-fc987e7a106e;Eva Button Suit Mor;25SWS9087;235590004422;3500;2975
761d0885-efd3-42b7-b822-fc987e7a106e;Eva Button Suit Mor;25SWS9087;235590004423;3500;2975
958cdde7-c908-424e-9ccd-d52476269bbf;Eva Button Suit Siyah;25SWS9087;235590004432;3500;2975
958cdde7-c908-424e-9ccd-d52476269bbf;Eva Button Suit Siyah;25SWS9087;235590004433;3500;2975
958cdde7-c908-424e-9ccd-d52476269bbf;Eva Button Suit Siyah;25SWS9087;235590004434;3500;2975
958cdde7-c908-424e-9ccd-d52476269bbf;Eva Button Suit Siyah;25SWS9087;235590004435;3500;2975
318837d6-e04b-4a9a-805c-d415f6e36801;Fiona Yazlık Askılı Elbise Ekru;SWS25GT02;235590003189;1575;748.95
318837d6-e04b-4a9a-805c-d415f6e36801;Fiona Yazlık Askılı Elbise Ekru;SWS25GT02;235590003190;1575;748.95
318837d6-e04b-4a9a-805c-d415f6e36801;Fiona Yazlık Askılı Elbise Ekru;SWS25GT02;235590003191;1575;748.95
6661d0c4-48df-4b57-8b7f-2d287ef2f4cd;Fiona Yazlık Askılı Elbise Mavi;SWS25GT02;235590003192;1575;748.95
6661d0c4-48df-4b57-8b7f-2d287ef2f4cd;Fiona Yazlık Askılı Elbise Mavi;SWS25GT02;235590003193;1575;748.95
6661d0c4-48df-4b57-8b7f-2d287ef2f4cd;Fiona Yazlık Askılı Elbise Mavi;SWS25GT02;235590003194;1575;748.95
26a6119c-5fad-46c1-8bd2-5a29b3dc02e3;Fiona Yazlık Askılı Elbise Pembe;SWS25GT02;235590003195;1575;748.95
26a6119c-5fad-46c1-8bd2-5a29b3dc02e3;Fiona Yazlık Askılı Elbise Pembe;SWS25GT02;235590003196;1575;748.95
26a6119c-5fad-46c1-8bd2-5a29b3dc02e3;Fiona Yazlık Askılı Elbise Pembe;SWS25GT02;235590003197;1575;748.95
67f292a8-000b-454f-8994-08585594f6b5;Gabardin Düğmeli Trençkot;SWS7349;2130590002750;3990;2498.95
67f292a8-000b-454f-8994-08585594f6b5;Gabardin Düğmeli Trençkot;SWS7349;2130590002751;3990;2498.95
67f292a8-000b-454f-8994-08585594f6b5;Gabardin Düğmeli Trençkot;SWS7349;2130590002752;3990;2498.95
67f292a8-000b-454f-8994-08585594f6b5;Gabardin Düğmeli Trençkot;SWS7349;2130590002749;3990;2498.95
eaea0149-8168-4c02-ae65-e509820336c6;Gabardin Düğmeli Trençkot Beyaz;SWS7349;2130590002746;3990;2498.95
eaea0149-8168-4c02-ae65-e509820336c6;Gabardin Düğmeli Trençkot Beyaz;SWS7349;2130590002747;3990;2498.95
eaea0149-8168-4c02-ae65-e509820336c6;Gabardin Düğmeli Trençkot Beyaz;SWS7349;2130590002748;3990;2498.95
eaea0149-8168-4c02-ae65-e509820336c6;Gabardin Düğmeli Trençkot Beyaz;SWS7349;2130590002745;3990;2498.95
b48861ae-9dfc-4ef2-b899-cbfc91cc4a33;Geniş Paça Lastikli Pantolon;24K5851;5029702928919;1250;498.95
b48861ae-9dfc-4ef2-b899-cbfc91cc4a33;Geniş Paça Lastikli Pantolon;24K5851;5029722908920;1250;498.95
b48861ae-9dfc-4ef2-b899-cbfc91cc4a33;Geniş Paça Lastikli Pantolon;24K5851;5029722908921;1250;498.95
b48861ae-9dfc-4ef2-b899-cbfc91cc4a33;Geniş Paça Lastikli Pantolon;24K5851;5029722908922;1250;498.95
ba89a56d-3590-4334-9988-0bbf50f6c6b4;Geniş Paça Lastikli Pantolon Yeşil;24K5851;5029722908923;1250;498.95
ba89a56d-3590-4334-9988-0bbf50f6c6b4;Geniş Paça Lastikli Pantolon Yeşil;24K5851;5029722908924;1250;498.95
ba89a56d-3590-4334-9988-0bbf50f6c6b4;Geniş Paça Lastikli Pantolon Yeşil;24K5851;5029722908925;1250;498.95
ba89a56d-3590-4334-9988-0bbf50f6c6b4;Geniş Paça Lastikli Pantolon Yeşil;24K5851;5029722908926;1250;498.95
cc386f71-8aff-4490-8a45-ec8b01bf606b;Gigi Kemerli Gömlek Elbise;25ATKS002;235590004281;1875;1248.95
cc386f71-8aff-4490-8a45-ec8b01bf606b;Gigi Kemerli Gömlek Elbise;25ATKS002;235590004282;1875;1248.95
cc386f71-8aff-4490-8a45-ec8b01bf606b;Gigi Kemerli Gömlek Elbise;25ATKS002;235590004283;1875;1248.95
76aad51d-cfc5-4f0e-bd59-afa6a4a1687a;Gigi Kemerli Gömlek Elbise Bej;25ATKS002;235590004278;1875;1248.95
76aad51d-cfc5-4f0e-bd59-afa6a4a1687a;Gigi Kemerli Gömlek Elbise Bej;25ATKS002;235590004279;1875;1248.95
76aad51d-cfc5-4f0e-bd59-afa6a4a1687a;Gigi Kemerli Gömlek Elbise Bej;25ATKS002;235590004280;1875;1248.95
bc201111-e690-4392-8d79-811f75d0362a;Gina Sculpt Takım Bej;25SWS9085;235590004394;4500;3600
bc201111-e690-4392-8d79-811f75d0362a;Gina Sculpt Takım Bej;25SWS9085;235590004395;4500;3600
bc201111-e690-4392-8d79-811f75d0362a;Gina Sculpt Takım Bej;25SWS9085;235590004396;4500;3600
9fc6e111-8673-4230-a4e6-9ec2e1f8e6f2;Gina Sculpt Takım Ekru;25SWS9085;235590004400;4500;3600
9fc6e111-8673-4230-a4e6-9ec2e1f8e6f2;Gina Sculpt Takım Ekru;25SWS9085;235590004401;4500;3600
9fc6e111-8673-4230-a4e6-9ec2e1f8e6f2;Gina Sculpt Takım Ekru;25SWS9085;235590004402;4500;3600
dd30e32c-293b-4ea6-a842-5417992d7e6a;Gina Sculpt Takım Kırmızı;25SWS9085;;4500;3600
dd30e32c-293b-4ea6-a842-5417992d7e6a;Gina Sculpt Takım Kırmızı;25SWS9085;;4500;3600
dd30e32c-293b-4ea6-a842-5417992d7e6a;Gina Sculpt Takım Kırmızı;25SWS9085;;4500;3600
e76615ee-9cde-4893-8891-2b7d53009aaf;Gina Sculpt Takım Mavi;25SWS9085;235590004403;4500;3600
e76615ee-9cde-4893-8891-2b7d53009aaf;Gina Sculpt Takım Mavi;25SWS9085;235590004404;4500;3600
e76615ee-9cde-4893-8891-2b7d53009aaf;Gina Sculpt Takım Mavi;25SWS9085;235590004405;4500;3600
51336650-1c47-47e3-a8e1-eb05434f4d93;Gina Sculpt Takım Mor;25SWS9085;235590004406;4500;3600
51336650-1c47-47e3-a8e1-eb05434f4d93;Gina Sculpt Takım Mor;25SWS9085;235590004407;4500;3600
51336650-1c47-47e3-a8e1-eb05434f4d93;Gina Sculpt Takım Mor;25SWS9085;235590004408;4500;3600
2aa083b6-9bf9-4c9c-b1c4-45681c0cb31b;Gina Sculpt Takım Siyah;25SWS9085;235590004397;4500;3600
2aa083b6-9bf9-4c9c-b1c4-45681c0cb31b;Gina Sculpt Takım Siyah;25SWS9085;235590004398;4500;3600
2aa083b6-9bf9-4c9c-b1c4-45681c0cb31b;Gina Sculpt Takım Siyah;25SWS9085;235590004399;4500;3600
e79f706c-b9ec-4f36-8610-2e48a29de89b;Gina Sculpt Takım Yeşil;25SWS9085;235590004409;4500;3600
e79f706c-b9ec-4f36-8610-2e48a29de89b;Gina Sculpt Takım Yeşil;25SWS9085;235590004410;4500;3600
e79f706c-b9ec-4f36-8610-2e48a29de89b;Gina Sculpt Takım Yeşil;25SWS9085;235590004411;4500;3600
19bdb8bd-fcf6-483e-b534-e44734c7ef2d;Grace Oversize Kaban Bej;SWS247344;6029702915350;3436.25;2123.95
19bdb8bd-fcf6-483e-b534-e44734c7ef2d;Grace Oversize Kaban Bej;SWS247344;6029702915351;3436.25;2123.95
19bdb8bd-fcf6-483e-b534-e44734c7ef2d;Grace Oversize Kaban Bej;SWS247344;6029702915352;3436.25;2123.95
f3951b38-18a5-406c-8f1c-e06d1d15828b;Grace Oversize Kaban Leopar;SWS247344;6029702915356;3436.25;1748.95
f3951b38-18a5-406c-8f1c-e06d1d15828b;Grace Oversize Kaban Leopar;SWS247344;6029702915357;3436.25;1748.95
f3951b38-18a5-406c-8f1c-e06d1d15828b;Grace Oversize Kaban Leopar;SWS247344;6029702915358;3436.25;1748.95
f3951b38-18a5-406c-8f1c-e06d1d15828b;Grace Oversize Kaban Leopar;SWS247344;;3436.25;1748.95
6a4cec7c-15a4-42d5-adc4-7857af75b51f;Grace Oversize Kaban Siyah;SWS247344;6029702915359;3437.5;2248.95
6a4cec7c-15a4-42d5-adc4-7857af75b51f;Grace Oversize Kaban Siyah;SWS247344;6029702915360;3437.5;2248.95
6a4cec7c-15a4-42d5-adc4-7857af75b51f;Grace Oversize Kaban Siyah;SWS247344;6029702915361;3437.5;2248.95
6a4cec7c-15a4-42d5-adc4-7857af75b51f;Grace Oversize Kaban Siyah;SWS247344;;3437.5;2248.95
b215ef0c-50b5-4516-8c4b-699c057e43d3;Grace Oversize Kaban Zebra;SWS247344;6029702915353;3437.5;2406.95
b215ef0c-50b5-4516-8c4b-699c057e43d3;Grace Oversize Kaban Zebra;SWS247344;6029702915354;3437.5;2406.95
b215ef0c-50b5-4516-8c4b-699c057e43d3;Grace Oversize Kaban Zebra;SWS247344;6029702915355;3437.5;2406.95
b215ef0c-50b5-4516-8c4b-699c057e43d3;Grace Oversize Kaban Zebra;SWS247344;;3437.5;2406.95
99f149a7-1fbd-4660-93c1-a47a2ecd2ca0;Gri Lou  Kısa Kürk Ceket;25SWSGYS010;235590003684;3300;1980.95
99f149a7-1fbd-4660-93c1-a47a2ecd2ca0;Gri Lou  Kısa Kürk Ceket;25SWSGYS010;235590003685;3300;1980.95
99f149a7-1fbd-4660-93c1-a47a2ecd2ca0;Gri Lou  Kısa Kürk Ceket;25SWSGYS010;235590003686;3300;1980.95
96d72660-5c3b-4099-8d23-576c0348e1f1;Gri Oversize Ceket Pantolon Takım;25PRY001;235590003792;4380;4380
96d72660-5c3b-4099-8d23-576c0348e1f1;Gri Oversize Ceket Pantolon Takım;25PRY001;235590003793;4380;4380
96d72660-5c3b-4099-8d23-576c0348e1f1;Gri Oversize Ceket Pantolon Takım;25PRY001;235590003794;4380;4380
96d72660-5c3b-4099-8d23-576c0348e1f1;Gri Oversize Ceket Pantolon Takım;25PRY001;235590003795;4380;4380
523c85fd-1e85-4739-9c62-38f2512b14eb;Haki Desenli Pantolon;SWS2291;235590003607;1250;487.95
523c85fd-1e85-4739-9c62-38f2512b14eb;Haki Desenli Pantolon;SWS2291;235590003605;1250;487.95
523c85fd-1e85-4739-9c62-38f2512b14eb;Haki Desenli Pantolon;SWS2291;235590003606;1250;487.95
ce8358f0-3b10-43af-829a-bd40e4a3b7b6;Haki Saten Etek;20K08603;5029702906813;665;665
ce8358f0-3b10-43af-829a-bd40e4a3b7b6;Haki Saten Etek;20K08603;5029702906814;665;665
ce8358f0-3b10-43af-829a-bd40e4a3b7b6;Haki Saten Etek;20K08603;5029702906815;665;665
ce8358f0-3b10-43af-829a-bd40e4a3b7b6;Haki Saten Etek;20K08603;5029702906816;665;665
8fef1347-5306-4019-895e-0056579ed4b1;Harper Bej Trençkot;22K3653;5029702909185;1875;1000.95
8fef1347-5306-4019-895e-0056579ed4b1;Harper Bej Trençkot;22K3653;5029702909186;1875;1000.95
8fef1347-5306-4019-895e-0056579ed4b1;Harper Bej Trençkot;22K3653;5029702909187;1875;1000.95
8fef1347-5306-4019-895e-0056579ed4b1;Harper Bej Trençkot;22K3653;5029702909188;1875;1000.95
8db494c1-759b-4fea-afca-fd2946eb98e3;Illusion Tül Uzun Kollu Midi Elbise;24K06938;5029702914248;1080;498.95
8db494c1-759b-4fea-afca-fd2946eb98e3;Illusion Tül Uzun Kollu Midi Elbise;24K06938;5029702914249;1080;498.95
8db494c1-759b-4fea-afca-fd2946eb98e3;Illusion Tül Uzun Kollu Midi Elbise;24K06938;5029702914250;1080;498.95
8db494c1-759b-4fea-afca-fd2946eb98e3;Illusion Tül Uzun Kollu Midi Elbise;24K06938;;1080;498.95
37f264d3-89a4-4cd6-9640-40eb01a59f85;Illusion Tül Uzun Kollu Midi Elbise Mor;SW6893;5029702924245;1080;500.95
37f264d3-89a4-4cd6-9640-40eb01a59f85;Illusion Tül Uzun Kollu Midi Elbise Mor;SW6893;5029702924246;1080;500.95
37f264d3-89a4-4cd6-9640-40eb01a59f85;Illusion Tül Uzun Kollu Midi Elbise Mor;SW6893;5029702924247;1080;500.95
37f264d3-89a4-4cd6-9640-40eb01a59f85;Illusion Tül Uzun Kollu Midi Elbise Mor;SW6893;;1080;500.95
457d0796-9d84-405f-b8fa-6de001f0e07b;Ispanyol Paça Pantolon;20K5671;5029702910123;1000;623.95
457d0796-9d84-405f-b8fa-6de001f0e07b;Ispanyol Paça Pantolon;20K5671;5029702910124;1000;623.95
457d0796-9d84-405f-b8fa-6de001f0e07b;Ispanyol Paça Pantolon;20K5671;5029702910121;1000;623.95
457d0796-9d84-405f-b8fa-6de001f0e07b;Ispanyol Paça Pantolon;20K5671;5029702910122;1000;623.95
457d0796-9d84-405f-b8fa-6de001f0e07b;Ispanyol Paça Pantolon;;;1000;623.95
0d5e80e8-f403-4102-8d35-f69218f827ef;Ispanyol Paça Pantolon Mavi;20K5671;5029702910113;1250;623.95
0d5e80e8-f403-4102-8d35-f69218f827ef;Ispanyol Paça Pantolon Mavi;20K5671;5029702910112;1250;623.95
0d5e80e8-f403-4102-8d35-f69218f827ef;Ispanyol Paça Pantolon Mavi;20K5671;5029702910111;1250;623.95
0d5e80e8-f403-4102-8d35-f69218f827ef;Ispanyol Paça Pantolon Mavi;20K5671;5029702910114;1250;623.95
921e3a0f-db16-4567-b597-dc2b73040d5d;Ispanyol Paça Pantolon Oranj;20K5671;5029702909004;1250;623.95
921e3a0f-db16-4567-b597-dc2b73040d5d;Ispanyol Paça Pantolon Oranj;20K5671;5029702909005;1250;623.95
921e3a0f-db16-4567-b597-dc2b73040d5d;Ispanyol Paça Pantolon Oranj;20K5671;5029702909006;1250;623.95
921e3a0f-db16-4567-b597-dc2b73040d5d;Ispanyol Paça Pantolon Oranj;20K5671;5029702909007;1250;623.95
b47ab342-28f2-44eb-80fe-104d9afc9755;Ivy Kısa Kaban Bej;SWS7344;6029702915292;2337.5;1623.95
b47ab342-28f2-44eb-80fe-104d9afc9755;Ivy Kısa Kaban Bej;SWS7344;6029702915293;2337.5;1623.95
b47ab342-28f2-44eb-80fe-104d9afc9755;Ivy Kısa Kaban Bej;SWS7344;6029702915294;2337.5;1623.95
b47ab342-28f2-44eb-80fe-104d9afc9755;Ivy Kısa Kaban Bej;SWS7344;;2337.5;1623.95
ca3aa099-b8a6-42dd-b6a6-5d274f93ccdd;Ivy Kısa Kaban Leopar;SWS7344;6029702915295;2625;1623.95
ca3aa099-b8a6-42dd-b6a6-5d274f93ccdd;Ivy Kısa Kaban Leopar;SWS7344;6029702915296;2625;1623.95
ca3aa099-b8a6-42dd-b6a6-5d274f93ccdd;Ivy Kısa Kaban Leopar;SWS7344;6029702915297;2625;1623.95
ca3aa099-b8a6-42dd-b6a6-5d274f93ccdd;Ivy Kısa Kaban Leopar;SWS7344;;2625;1623.95
4139a667-6029-4826-9506-fa7721dde80f;Ivy Kısa Kaban Siyah;SWS7344;6029702915298;2337.5;1623.95
4139a667-6029-4826-9506-fa7721dde80f;Ivy Kısa Kaban Siyah;SWS7344;6029702915299;2337.5;1623.95
4139a667-6029-4826-9506-fa7721dde80f;Ivy Kısa Kaban Siyah;SWS7344;6029702915300;2337.5;1623.95
4139a667-6029-4826-9506-fa7721dde80f;Ivy Kısa Kaban Siyah;SWS7344;;2337.5;1623.95
9e18738a-3573-48b1-ab69-61f50090b726;Jane Button Leather Tailored Suit Kahverengi;25SWS9086;235590004475;4248.75;3399
9e18738a-3573-48b1-ab69-61f50090b726;Jane Button Leather Tailored Suit Kahverengi;25SWS9086;235590004476;4248.75;3399
9e18738a-3573-48b1-ab69-61f50090b726;Jane Button Leather Tailored Suit Kahverengi;25SWS9086;235590004477;4248.75;3399
9e18738a-3573-48b1-ab69-61f50090b726;Jane Button Leather Tailored Suit Kahverengi;25SWS9086;235590004478;4248.75;3399
77e5aac6-084c-49af-8613-ba1206ed71b7;Jane Button Leather Tailored Suit Siyah;25SWS9086;235590004479;4248.75;3399
77e5aac6-084c-49af-8613-ba1206ed71b7;Jane Button Leather Tailored Suit Siyah;25SWS9086;235590004480;4248.75;3399
77e5aac6-084c-49af-8613-ba1206ed71b7;Jane Button Leather Tailored Suit Siyah;25SWS9086;235590004481;4248.75;3399
77e5aac6-084c-49af-8613-ba1206ed71b7;Jane Button Leather Tailored Suit Siyah;25SWS9086;235590004482;4248.75;3399
d8e6184a-52d3-4f30-9f9f-37a4b39b582b;Jane Button Tailored Suit Bej;25SWS9086;235590004440;4112.5;3290
d8e6184a-52d3-4f30-9f9f-37a4b39b582b;Jane Button Tailored Suit Bej;25SWS9086;235590004441;4112.5;3290
d8e6184a-52d3-4f30-9f9f-37a4b39b582b;Jane Button Tailored Suit Bej;25SWS9086;235590004442;4112.5;3290
d8e6184a-52d3-4f30-9f9f-37a4b39b582b;Jane Button Tailored Suit Bej;25SWS9086;235590004443;4112.5;3290
ffff550a-e874-497c-9795-69d7cdeae976;Jane Button Tailored Suit Beyaz;25SWS9086;235590004486;4112.5;3290
ffff550a-e874-497c-9795-69d7cdeae976;Jane Button Tailored Suit Beyaz;25SWS9086;235590004487;4112.5;3290
ffff550a-e874-497c-9795-69d7cdeae976;Jane Button Tailored Suit Beyaz;25SWS9086;235590004488;4112.5;3290
ffff550a-e874-497c-9795-69d7cdeae976;Jane Button Tailored Suit Beyaz;25SWS9086;235590004489;4112.5;3290
ac41e05f-2d43-49aa-be4e-cb5894b902d0;Jane Button Tailored Suit Bordo;25SWS9086;235590004436;4112.5;3290
ac41e05f-2d43-49aa-be4e-cb5894b902d0;Jane Button Tailored Suit Bordo;25SWS9086;235590004437;4112.5;3290
ac41e05f-2d43-49aa-be4e-cb5894b902d0;Jane Button Tailored Suit Bordo;25SWS9086;235590004438;4112.5;3290
ac41e05f-2d43-49aa-be4e-cb5894b902d0;Jane Button Tailored Suit Bordo;25SWS9086;235590004439;4112.5;3290
57b3da73-0c36-4585-bba0-b536a92a17ee;Jane Button Tailored Suit Kırmızı;25SWS9086;235590004490;4112.5;3290
57b3da73-0c36-4585-bba0-b536a92a17ee;Jane Button Tailored Suit Kırmızı;25SWS9086;235590004491;4112.5;3290
57b3da73-0c36-4585-bba0-b536a92a17ee;Jane Button Tailored Suit Kırmızı;25SWS9086;235590004492;4112.5;3290
57b3da73-0c36-4585-bba0-b536a92a17ee;Jane Button Tailored Suit Kırmızı;25SWS9086;235590004493;4112.5;3290
1a1976b2-3784-4a9d-9eff-6e0b69660da3;Jane Button Tailored Suit Lacivert;25SWS9086;235590004448;4112.5;3290
1a1976b2-3784-4a9d-9eff-6e0b69660da3;Jane Button Tailored Suit Lacivert;25SWS9086;235590004449;4112.5;3290
1a1976b2-3784-4a9d-9eff-6e0b69660da3;Jane Button Tailored Suit Lacivert;25SWS9086;235590004450;4112.5;3290
1a1976b2-3784-4a9d-9eff-6e0b69660da3;Jane Button Tailored Suit Lacivert;25SWS9086;235590004451;4112.5;3290
2e28823c-f53f-43c8-af75-c597d964385b;Jane Button Tailored Suit Mavi;25SWS9086;235590004494;4112.5;3290
2e28823c-f53f-43c8-af75-c597d964385b;Jane Button Tailored Suit Mavi;25SWS9086;235590004495;4112.5;3290
2e28823c-f53f-43c8-af75-c597d964385b;Jane Button Tailored Suit Mavi;25SWS9086;235590004496;4112.5;3290
2e28823c-f53f-43c8-af75-c597d964385b;Jane Button Tailored Suit Mavi;25SWS9086;235590004497;4112.5;3290
6ff7785d-e41f-4a07-a51e-7e5f7d4ee7b4;Jane Button Tailored Suit Mor;25SWS9086;235590004444;4112.5;3290
6ff7785d-e41f-4a07-a51e-7e5f7d4ee7b4;Jane Button Tailored Suit Mor;25SWS9086;235590004445;4112.5;3290
6ff7785d-e41f-4a07-a51e-7e5f7d4ee7b4;Jane Button Tailored Suit Mor;25SWS9086;235590004446;4112.5;3290
